2026-03-30 01:23:44 INFO  com.coforge.filters.LoggingFilter - Request /admin/billPayments/search GET ?query=gau
2026-03-30 15:32:29 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/add POST 
2026-03-30 15:32:55 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:32:55 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/transferToWallet/2 POST ?amount=600
2026-03-30 15:32:55 ERROR com.coforge.exception.GlobalExceptionHandler - Error: Bank Account not found
2026-03-30 15:33:27 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:33:27 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/transferToWallet/2 POST ?amount=600
2026-03-30 15:33:27 ERROR com.coforge.exception.GlobalExceptionHandler - Error: Bank Account not found
2026-03-30 15:33:51 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:33:51 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/transferToWallet/12 POST ?amount=600
2026-03-30 15:36:41 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:36:42 INFO  com.coforge.filters.LoggingFilter - Request /auth/wallets GET 
2026-03-30 15:39:24 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:39:24 INFO  com.coforge.filters.LoggingFilter - Request /auth/bankAccount/transferToWallet/12 POST ?amount=700
2026-03-30 15:39:34 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:39:34 INFO  com.coforge.filters.LoggingFilter - Request /auth/wallets GET 
2026-03-30 15:40:19 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:40:19 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary GET 
2026-03-30 15:41:14 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:41:14 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 15:41:40 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:41:40 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 15:41:48 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 15:41:48 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 15:43:04 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:43:04 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 15:43:53 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:43:53 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 15:44:35 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:44:35 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary/mobile/sendMoney/9653052697 POST ?amount=700
2026-03-30 15:45:00 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:45:00 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary GET 
2026-03-30 15:45:24 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:45:24 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/all GET 
2026-03-30 15:45:49 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:45:49 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/category/Beneficary GET 
2026-03-30 15:46:36 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:46:36 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/category/beneficary GET 
2026-03-30 15:48:08 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:48:08 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/beneficary GET 
2026-03-30 15:48:40 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:48:40 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/all GET 
2026-03-30 15:51:03 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:51:03 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/category/BENEFICIARY_TRANSFER GET 
